tmdb_id,original_title,popularity,vote_average,vote_count,imdb_id,title,genres,runtime,overview,movie_id,rating,year,movie_genres
692,Pink Flamingos,5.738871,6.2,111,tt0069089,Pink Flamingos,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",93,"Notorious Baltimore criminal and underground figure Divine goes up against Connie &amp; Raymond Marble, a sleazy married couple who make a passionate attempt to humiliate her and seize her tabloid-given title as ""The Filthiest Person Alive"".",pink+flamingos+1972,3.0,1972,Horror_Comedy_Crime
406,La Haine,12.108196,7.9,695,tt0113247,La Haine,"[{'id': 18, 'name': 'Drama'}]",98,"Aimlessly whiling away their days in the concrete environs of their dead-end suburbia, Vinz, Hubert, and Said -- a Jew, African, and an Arab -- give human faces to France's immigrant populations, their bristling resentment at their social marginalization slowly simmering until it reaches a climactic boiling point. La Haine means Hate.",la+haine+1995,1.0,1995,Drama
20343,Make Mine Music,5.788405,5.2,33,tt0038718,Make Mine Music,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",75,"In the tradition of Fantasia, Make Mine Music is a glorious collection of nine musically charged animated shorts featuring such fun-filled favorites as ""Peter And The Wolf"", narrated by the beloved voice behind Winnie The Pooh. In addition, you'll enjoy such classic cartoon hits as ""Casey At The Bat,"" ""The Whale Who Wanted To Sing At The Met"" and ""Johnnie Fedora And Alice Bluebonnet.""",make+mine+music+1946,5.0,1946,Animation_Family_Music
27362,Drowning by Numbers,2.264156,7.0,32,tt0092929,Drowning by Numbers,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",118,"An ironic black comedy of love and death that takes place an a lyrically beautiful landscape. Three related women, all named Cissie Colpitts share a solidarity for one another which brings about three copy-cat drownings. The local coroner is in love with all three women and helps to disguise the murders.",drowning+by+numbers+1988,3.0,1988,Comedy_Drama
16888,The Ladies Man,3.755409,5.7,35,tt0213790,The Ladies Man,"[{'id': 35, 'name': 'Comedy'}]",84,"Because of his salacious language, late-night radio advice-show host Leon Phelps, along with his sweet and loyal producer Julie, is fired from his Chicago gig. Leon gets a letter from a former lover promising a life of wealth, but he doesn't know who she is. Can Leon find his secret sugar-mama? What about Julie?",the+ladies+man+2000,3.0,2000,Comedy
395,AVP: Alien vs. Predator,12.636205,5.6,1241,tt0370263,AVP: Alien vs. Predator,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",101,"When scientists discover something in the Arctic that appears to be a buried Pyramid, they send a research team out to investigate. Little do they know that they are about to step into a hunting ground where Aliens are grown as sport for the Predator race.",avp+alien+vs.+predator+2004,3.0,2004,Adventure_Science Fiction_Action
1808,Velvet Goldmine,16.5293,6.9,119,tt0120879,Velvet Goldmine,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",119,"Almost a decade has elapsed since Bowiesque glam-rock superstar Brian Slade staged his own death and escaped the spotlight of the London scene.  Now, investigative journalist Arthur Stuart is on assignment to uncover the truth of the enigmatic Slade's rise and fall.  Stuart, himself forged by the music of the 1970s, explores the larger-than-life stars who were once his idols and what has become of them since the turn of the new decade.",velvet+goldmine+1998,3.0,1998,Drama_Music
1389,Out of Sight,7.349812,6.5,338,tt0120780,Out of Sight,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",123,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law. Variety hails Out of Sight as ""a sly, sexy, vastly entertaining film.""",out+of+sight+1998,2.5,1998,Romance_Comedy_Crime
23668,"Fort Apache, the Bronx",1.433116,6.4,23,tt0082402,"Fort Apache, the Bronx","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",125,"From the sight of a police officer this movie depicts the life in New York's infamous South Bronx. In the center is ""Fort Apache"", as the officers call their police station, which really seems like an outpost in enemy's country. The story follows officer Murphy, who seems to be a tuff cynic, but in truth he's a moralist with a sense for justice.",fort+apache_+the+bronx+1981,3.0,1981,Crime_Drama
199615,A Nagy Füzet,3.485214,6.3,27,tt2324384,The Notebook,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",112,"In a village on the Hungarian border, two young brothers grow up during war time with their cruel grandmother and must learn every trick of evil to survive in the absurd world of adults.",the+notebook+2013,4.0,2013,Drama_War
4108,The Transporter,13.217421,6.6,1724,tt0293662,The Transporter,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",92,"Former Special Forces officer, Frank Martin will deliver anything to anyone for the right price, and his no-questions-asked policy puts him in high demand. But when he realizes his latest cargo is alive, it sets in motion a dangerous chain of events. The bound and gagged Lai is being smuggled to France by a shady American businessman, and Frank works to save her as his own illegal activities are uncovered by a French detective.",the+transporter+2002,2.0,2002,Action_Crime_Thriller
553,Dogville,9.808595,7.6,619,tt0276919,Dogville,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",178,"A barren soundstage is stylishly utilized to create a minimalist small-town setting in which a mysterious woman named Grace hides from the criminals who pursue her. The town is two-faced and offers to harbor Grace as long as she can make it worth their effort, so Grace works hard under the employ of various townspeople to win their favor. Tensions flare, however, and Grace's status as a helpless outsider provokes vicious contempt and abuse from the citizens of Dogville.",dogville+2003,5.0,2003,Crime_Drama_Thriller
46063,Last Dance,1.196686,5.6,9,tt0116827,Last Dance,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",103,"Upon taking a new job, young lawyer Rick Hayes is assigned to the clemency case of Cindy Liggett, a woman convicted of first degree murder and sentenced to death. As Hayes investigates the background for her case, the two begin to form a deep friendship, while all the while the date for her execution draws nearer.",last+dance+1996,4.0,1996,Drama_Thriller
2112,Payback,9.112008,6.7,557,tt0120784,Payback,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",100,"With friends like these, who needs enemies? That's the question bad guy Porter is left asking after his wife and partner steal his heist money and leave him for dead -- or so they think. Five months and an endless reservoir of bitterness later, Porter's partners and the crooked cops on his tail learn how bad payback can be.",payback+1999,3.3333333333333335,1999,Drama_Action_Thriller_Crime
41166,Plenty,0.637248,5.9,8,tt0089816,Plenty,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",124,David Hare's account of a one-time French freedom fighter who gradually realizes that her post-war life is not meeting her expectations.,plenty+1985,3.0,1985,Drama_Romance
30265,Chinese Box,1.543766,5.8,9,tt0118851,Chinese Box,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",99,"The story of Hong Kong, from New Year's Day to June 30th, 1997, when the British left their colony and turned it over to the People's Republic of China.",chinese+box+1997,2.0,1997,Drama_Romance
1280,빈집,12.949881,7.7,225,tt0423866,3-Iron,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}]",88,"A young man, whose only possession is a motorcycle, spends his time riding around the city looking for empty apartments. After finding one, he hangs out for a while, fixing himself something to eat, washing laundry or making small repairs in return. He always tries to leave before the owners get back but in one ostensibly empty mansion he meets the abused wife of a rich man and she escapes with him...",3-iron+2004,5.0,2004,Drama_Romance_Crime
36266,Xích lô,1.781952,6.8,23,tt0112767,Cyclo,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",123,Follows a young cyclo (bicycle cab) driver on his poverty-driven descent into criminality in modern-day Ho Chi Minh City. The boy's struggles to scratch out a living for his two sisters and grandfather in the mean streets of the city lead to petty crime on behalf of a mysterious Madame from whom he rents his cyclo.,cyclo+1995,2.0,1995,Crime_Drama
1968,Fools Rush In,6.285574,5.8,133,tt0119141,Fools Rush In,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",109,"Alex Whitman (Matthew Perry) is a designer from New York City who is sent to Las Vegas to supervise the construction of a nightclub that his firm has been hired to build. Alex is a straight-laced WASP-ish type who, while enjoying a night on the town, meets Isabel Fuentes (Salma Hayek), a free-spirited Mexican-American photographer. Alex and Isabel are overtaken by lust at first sight and end up sp",fools+rush+in+1997,2.0,1997,Drama_Comedy_Romance
7973,سكر بنات,4.882962,6.8,53,tt0825236,Caramel,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",96,"In a beauty salon in Beirut the lives of five women cross paths. The beauty salon is a colorful and sensual microcosm where they share and entrust their hopes, fears and expectations.",caramel+2007,4.0,2007,Drama_Comedy_Romance
10668,Suicide Kings,9.262719,6.7,86,tt0120241,Suicide Kings,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",106,"Christopher Walken shines in this cult-favorite dark comedy as Charlie, a former mobster who is abducted by five privileged young men (Sean Patrick Flanery, Johnny Galecki, Jay Mohr, Jeremy Sisto, Henry Thomas) desperate to raise a $2 million ransom to save the sister of a friend. As Charlie plays mind games, however, his captors splinter -- each wondering whether one of their own had a hand in the crime.",suicide+kings+1997,3.0,1997,Action_Comedy_Crime_Drama_Thriller
10189,Pineapple Express,8.461369,6.6,1169,tt0910936,Pineapple Express,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",111,A stoner and his dealer are forced to go on the run from the police after the pothead witnesses a cop commit a murder.,pineapple+express+2008,4.0,2008,Action_Comedy
10710,Envy,13.094205,4.8,144,tt0326856,Envy,"[{'id': 35, 'name': 'Comedy'}]",99,A man becomes increasingly jealous of his friend's newfound success.,envy+2004,1.0,2004,Comedy
6521,The Contender,15.072042,6.7,61,tt0208874,The Contender,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",126,"Political thriller about Laine Hanson's nomination and confirmation as Vice President. An allegation that she was involved in a sexual orgy at the age of 19 is leaked to the press. As pressure mounts on Laine, she's torn between fighting back or sticking to her principles and refusing to comment on the allegations.",the+contender+2000,4.0,2000,Drama_Thriller
549,Basquiat,4.797674,6.6,97,tt0115632,Basquiat,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",108,"Director Julian Schnabel illustrates the portrait of his friend, the first African-American Pop artist Jean-Michel Basquiat who unfortunately died at a young age and just as he was beginning to make a name for himself in the art world. Alongside the biography of Basquiat are the artists and the art scene from early 1980’s New York.",basquiat+1996,1.0,1996,Drama_History
869,Planet of the Apes,17.319836,5.6,1270,tt0133152,Planet of the Apes,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",119,"After a spectacular crash-landing on an uncharted planet, brash astronaut Leo Davidson finds himself trapped in a savage world where talking apes dominate the human race. Desperate to find a way home, Leo must evade the invincible gorilla army led by Ruthless General Thade.",planet+of+the+apes+2001,3.0,2001,Thriller_Science Fiction_Action_Adventure
1392,Born into Brothels,2.96237,6.7,61,tt0388789,Born into Brothels,"[{'id': 99, 'name': 'Documentary'}]",85,"The academy award winning documentary depicting the lives of child prostitutes in the red light district of Songachi, Calcutta. Director Zana Briski went to photograph the prostitutes when she met and became friends with their children. Briski began giving photography lessons to the children and became aware that their photography might be a way for them to lead better lives.",born+into+brothels+2004,4.0,2004,Documentary
15999,吸血鬼ハンターD ブラッドラスト,5.204291,7.0,92,tt0216651,Vampire Hunter D: Bloodlust,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",103,"D has been hired to track down Meier Link, a notoriously powerful vampire who has abducted a woman, Charlotte Elbourne. D's orders are strict - find Charlotte, at any cost. For the first time, D faces serious competition. The Markus Brothers, a family of Vampire Hunters, were hired for the same bounty. D Must intercept Meier and conquer hostile forces on all sides in a deadly race against time.",vampire+hunter+d+bloodlust+2000,3.0,2000,Action_Adventure_Animation_Fantasy_Horror_Mystery_Science Fiction
16618,Hans Christian Andersen,1.569565,6.7,18,tt0044685,Hans Christian Andersen,"[{'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",112,"The inimitable Danny Kaye stars as famed storyteller Hans Christian Andersen in this charming fictionalized biopic that blends music, romance, comedy and fantasy to trace the life of Denmark's literary hero. A small-town shoemaker with a knack for spinning yarns, Hans encounters happiness and heartbreak on his road to becoming a full-fledged writer.",hans+christian+andersen+1952,5.0,1952,Music_Romance_Family
4233,Scream 2,11.264845,6.1,856,tt0120082,Scream 2,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",120,"Two years after the terrifying events that occurred in Woodsboro, Sidney is now attending Windsor College in Cincinnati, and Gale Weathers' best selling book on Sidney's life has now been made into a major motion picture. When two college students are killed in a theatre while watching the new film 'Stab', Sidney knows deep down that history is repeating itself.",scream+2+1997,2.0,1997,Horror_Mystery
40807,50/50,11.869481,7.0,1287,tt1306980,50/50,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",100,"Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis, and his subsequent struggle to beat the disease.",5050+2011,5.0,2011,Comedy_Drama
147,Les Quatre Cents Coups,7.268688,8.0,363,tt0053198,The 400 Blows,"[{'id': 18, 'name': 'Drama'}]",99,"For young Parisian boy Antoine Doinel, life is one difficult situation after another. Surrounded by inconsiderate adults, including his neglectful parents, Antoine spends his days with his best friend, Rene, trying to plan for a better life. When one of their schemes goes awry, Antoine ends up in trouble with the law, leading to even more conflicts with unsympathetic authority figures.",the+400+blows+1959,4.0,1959,Drama
24266,The Man from Snowy River,3.382894,6.9,38,tt0084296,The Man from Snowy River,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}, {'id': 10749, 'name': 'Romance'}]",104,"Jim Craig has lived his first 18 years in the mountains of Australia on his father's farm. The death of his father forces him to go to the low lands to earn enough money to get the farm back on its feet. Kirk Douglas plays two roles as twin brothers who haven't spoken for years, one of whom was Jim's father's best friend and the other of whom is the father of the girl he wants to marry.",the+man+from+snowy+river+1982,4.0,1982,Family_Drama_Action_Western_Romance
65,8 Mile,8.374355,6.8,1676,tt0298203,8 Mile,"[{'id': 18, 'name': 'Drama'}]",110,"The setting is Detroit in 1995. The city is divided by 8 Mile, a road that splits the town in half along racial lines. A young white rapper, Jimmy ""B-Rabbit"" Smith Jr. summons strength within himself to cross over these arbitrary boundaries to fulfill his dream of success in hip hop. With his pal Future and the three one third in place, all he has to do is not choke.",8+mile+2002,3.0,2002,Drama
10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,11.700115,6.2,192,tt0116126,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,"[{'id': 35, 'name': 'Comedy'}]",89,"When Ashtray (Shawn Wayans) moves to South Central L.A. to live with his father (who appears to be the same age he is) and grandmother (who likes to talk tough and smoke reefer), he falls in with his gang-banging cousin Loc Dog (Marlon Wayans), who along with the requisite pistols and Uzi carries a thermo-nuclear warhead for self-defense. Will Ashtray be able to keep living the straight life?",dont+be+a+menace+to+south+central+while+drinking+your+juice+in+the+hood+1996,5.0,1996,Comedy
23168,The Town,13.081203,7.0,1516,tt0840361,The Town,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",125,"Doug MacRay is a longtime thief, who, smarter than the rest of his crew, is looking for his chance to exit the game. When a bank job leads to the group kidnapping an attractive branch manager, he takes on the role of monitoring her – but their burgeoning relationship threatens to unveil the identities of Doug and his crew to the FBI Agent who is on their case.",the+town+2010,3.0,2010,Crime_Drama_Thriller
137106,The Lego Movie,16.418133,7.5,3127,tt1490017,The Lego Movie,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",100,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from gluing the universe together.",the+lego+movie+2014,5.0,2014,Adventure_Animation_Comedy_Family_Fantasy
37557,摇啊摇，摇到外婆桥,1.100915,6.5,17,tt0115012,Shanghai Triad,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",108,A provincial boy related to a Shanghai crime family is recruited by his uncle into cosmopolitan Shanghai in the 1930s to be a servant to a ganglord's mistress.,shanghai+triad+1995,3.0,1995,Drama_Crime
993,Sleuth,10.387423,7.5,152,tt0069281,Sleuth,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",138,"The mystery stage play by Anthony Shaffer was adapted by the author into this stylish film from director Joseph L. Manciewicz. Laurence Olivier stars as Andrew Wyke, a best-selling author of detective fiction living in a grand 16th century mansion. Andrew is visited by Milo Tindle (Michael Caine), owner of a hair salon chain, and reveals to his guest that he's aware of Milo's affair with his wife Marguerite. Rather than being vengeful, however, Andrew professes he's glad to be rid of his troublesome spouse. To avoid paying heavy alimony, Andrew suggests that Milo disguise himself as a clown and steal his wife's expensive jewelry. That way Marguerite and Milo can obtain financial security while Andrew claims the loss on his insurance and all walk away rich. Andrew's plan is a devious one, however, designed to toy with his wife's lover, and a series of deceptions and counter-deceptions are launched in which nothing is as it seems.",sleuth+1972,3.0,1972,Thriller_Mystery
82700,After Earth,10.747642,5.0,2579,tt1815862,After Earth,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",100,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.",after+earth+2013,2.0,2013,Science Fiction_Action_Adventure
77780,Twister,0.720198,5.0,5,tt0096321,Twister,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",93,"An oddball family on a Kansas farm are trapped in their farmhouse by an impending storm. The patriarch of the clan is a retired soda pop tycoon. He is currently dating a children's TV evangelist. Also living at the farm is his layabout daughter and her precocious 8 year old daughter, his would-be artist son, the son's fiancée, and the black maid. Also thrown into the mix is the daughter's ex-husband, a ne-er-do-well who is seeking to get back in his ex-wife's good graces.",twister+1989,2.0,1989,Drama_Comedy
28597,Problem Child 2,8.142992,5.2,101,tt0102719,Problem Child 2,"[{'id': 35, 'name': 'Comedy'}]",90,"Junior and his father, Ben, move from Cold River to Mortville. Junior becomes threatened by Ben's desire to date again and find a new mother for Junior, and sabotages each of his dates.",problem+child+2+1991,1.0,1991,Comedy
440,Aliens vs Predator: Requiem,10.793324,4.9,758,tt0758730,Aliens vs Predator: Requiem,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",94,"A sequel to 2004's Alien vs. Predator, the iconic creatures from two of the scariest film franchises in movie history wage their most brutal battle ever - in our own backyard. The small town of Gunnison, Colorado becomes a war zone between two of the deadliest extra-terrestrial life forms - the Alien and the Predator. When a Predator scout ship crash-lands in the hills outside the town, Alien Facehuggers and a hybrid Alien/Predator are released and begin to terrorize the town.",aliens+vs+predator+requiem+2007,1.0,2007,Fantasy_Action_Science Fiction_Thriller_Horror
11002,"Greystoke: The Legend of Tarzan, Lord of the Apes",4.627865,6.0,111,tt0087365,"Greystoke: The Legend of Tarzan, Lord of the Apes","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",143,"A shipping disaster in the 19th Century has stranded a man and woman in the wilds of Africa. The lady is pregnant, and gives birth to a son in their tree house. Soon after, a family of apes stumble across the house and in the ensuing panic, both parents are killed. A female ape takes the tiny boy as a replacement for her own dead infant, and raises him as her son. Twenty years later, Captain Phillippe D'Arnot discovers the man who thinks he is an ape. Evidence in the tree house leads him to believe that he is the direct descendant of the Earl of Greystoke, and thus takes it upon himself to return the man to civilization.",greystoke+the+legend+of+tarzan_+lord+of+the+apes+1984,3.0,1984,Adventure_Drama_Action_Romance
12429,崖の上のポニョ,8.470945,7.5,953,tt0876563,Ponyo,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",100,"The son of a sailor, 5-year old Sosuke lives a quiet life on an oceanside cliff with his mother Lisa. One fateful day, he finds a beautiful goldfish trapped in a bottle on the beach and upon rescuing her, names her Ponyo. But she is no ordinary goldfish. The daughter of a masterful wizard and a sea goddess, Ponyo uses her father's magic to transform herself into a young girl and quickly falls in love with Sosuke, but the use of such powerful sorcery causes a dangerous imbalance in the world. As the moon steadily draws nearer to the earth and Ponyo's father sends the ocean's mighty waves to find his daughter, the two children embark on an adventure of a lifetime to save the world and fulfill Ponyo's dreams of becoming human.",ponyo+2008,4.0,2008,Animation_Family
9442,Dead Men Don't Wear Plaid,5.515136,6.5,104,tt0083798,Dead Men Don't Wear Plaid,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",89,"Juliet Forrest is convinced that the reported death of her father in a mountain car crash was no accident. Her father was a prominent cheese scientist working on a secret recipe. To prove it was murder, she enlists the services of private eye Rigby Reardon. He finds a slip of paper containing a list of people who are ""The Friends and Enemies of Carlotta.""",dead+men+dont+wear+plaid+1982,2.0,1982,Comedy_Mystery
821,Judgment at Nuremberg,9.697105,7.6,161,tt0055031,Judgment at Nuremberg,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",186,"In 1947, four German judges who served on the bench during the Nazi regime face a military tribunal to answer charges of crimes against humanity. Chief Justice Haywood hears evidence and testimony not only from lead defendant Ernst Janning and his defense attorney Hans Rolfe, but also from the widow of a Nazi general, an idealistic U.S. Army captain and reluctant witness Irene Wallner.",judgment+at+nuremberg+1961,4.0,1961,Drama_History
3558,"Girl, Interrupted",8.285062,7.6,747,tt0172493,"Girl, Interrupted","[{'id': 18, 'name': 'Drama'}]",127,"Set in the changing world of the late 1960's, Susanna Kaysen's prescribed ""short rest"" from a psychiatrist she had met only once becomes a strange, unknown journey into Alice's Wonderland, where she struggles with the thin line between normal and crazy. Susanna soon realizes how hard it is to get out once she has been committed, and she ultimately has to choose between the world of people who belong inside or the difficult world of reality outside.",girl_+interrupted+1999,4.0,1999,Drama
80035,The Watch,13.276971,5.3,899,tt1298649,The Watch,"[{'id': 35, 'name': 'Comedy'}]",98,"Four everyday suburban guys come together as an excuse to escape their humdrum lives one night a week. But when they accidentally discover that their town has become overrun with aliens posing as ordinary suburbanites, they have no choice but to save their neighborhood - and the world - from total extermination.",the+watch+2012,1.0,2012,Comedy
402,Basic Instinct,16.628427,6.5,869,tt0103772,Basic Instinct,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",127,"A police detective is in charge of the investigation of a brutal murder, in which a beautiful and seductive woman could be involved.",basic+instinct+1992,3.0,1992,Thriller_Mystery
15785,Cherry 2000,2.849779,6.0,67,tt0092746,Cherry 2000,"[{'id': 878, 'name': 'Science Fiction'}]",99,"When successful businessman Sam Treadwell finds that his android wife, Cherry model 2000 has blown a fuse, he hires sexy renegade tracker E. Johnson to find her exact duplicate. But as their journey to replace his perfect mate leads them into the treacherous and lawless region of 'The Zone', Treadwell learns the hard way that the perfect woman is made not of computer chips and diodes.",cherry+2000+1987,1.0,1987,Science Fiction
18320,The Young Victoria,8.437587,7.1,330,tt0962736,The Young Victoria,"[{'id': 18, 'name': 'Drama'}]",105,"From Academy Award® winners Graham King and Martin Scorsese, along with the makers of Gosford Park and The Departed, comes the story of Queen Victoria’s early rise to power. From an object of a royal power-struggle to her romantic courtship and legendary marriage to Prince Albert, Emily Blunt (The Devil Wears Prada) gives a stunning performance as the young Victoria. Packed with drama, romance, breath-taking cinematography, lavish costumes and featuring an outstanding British cast including Jim Broadbent, Harriet Walter, Mark Strong, Paul Bettany, Miranda Richardson, and Rupert Friend, The Young Victoria has captivated British audiences, and is the film that Company magazine called “an epic British film, which will sweep you up in her remarkable story.”",the+young+victoria+2009,4.0,2009,Drama
12186,Defending Your Life,3.711347,6.5,65,tt0101698,Defending Your Life,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",112,"In an afterlife resembling the present-day US, people must prove their worth by showing in court how they have demonstrated courage.",defending+your+life+1991,4.0,1991,Fantasy_Drama_Comedy
24238,Mary and Max,8.888393,7.8,596,tt0978762,Mary and Max,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",92,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York. In the mid-1970's, a homely, friendless Australian girl of 8 picks a name out of a Manhattan phone book and writes to him; she includes a chocolate bar. He writes back, with chocolate. Thus begins a 20-year correspondence. Will the two ever meet face to face?",mary+and+max+2009,5.0,2009,Animation_Comedy_Drama
15120,Smokey and the Bandit Part 3,13.721966,4.4,49,tt0086325,Smokey and the Bandit Part 3,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",85,"The Enos duo convince Cletus, aka The Bandit, to come out of hiding and help them promote their new restaurant. With a little coaxing, he agrees, producing an almost-creaky Trigger as his mode of transport. But his nemesis, Sheriff Buford T. Justice, is on the hunt, forcing Cletus and Trigger to hit the road. Can they steer clear of the vengeful sheriff?",smokey+and+the+bandit+part+3+1983,2.0,1983,Action_Comedy_Crime
26617,Five Easy Pieces,9.721297,7.2,114,tt0065724,Five Easy Pieces,"[{'id': 18, 'name': 'Drama'}]",98,"A drop-out from upper-class America picks up work along the way on oil-rigs when his life isn't spent in a squalid succession of bars, motels, and other points of interest.",five+easy+pieces+1970,4.0,1970,Drama
40866,The Devil and Max Devlin,0.537292,6.3,6,tt0082263,The Devil and Max Devlin,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",96,"When Max dies in an accident, he goes straight to hell. But the devil Barney makes him an offer: if he manages to get three innocent youths to sell him their souls in the next two months, he may stay on earth. Max accepts, and returns to earth, equipped with special powers. However his task is harder than expected, especially when 7 years old Tobi demands that he marry his mother. Written by Tom Zoerner",the+devil+and+max+devlin+1981,3.0,1981,Fantasy_Comedy_Science Fiction_Family
